16	17 Feb 17	18:27:00	1	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	17 Feb 17	18:28:00	1	0	0	0	0	0	1	16	0	0	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
18	17 Feb 17	18:29:00	1	0	0	0	0	0	1	6	0	0	15	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
19	17 Feb 17	18:30:00	1	0	0	0	0	0	1	3	0	0	5	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
20	17 Feb 17	18:31:00	1	0	0	0	0	0	1	23	0	0	7	0	0	0	0	0	0	11	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
21	17 Feb 17	18:32:00	1	0	0	0	0	0	1	13	3	0	20	2	0	0	0	0	0	21	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
22	17 Feb 17	18:33:00	1	0	0	0	0	0	1	19	2	0	27	0	0	0	0	0	0	12	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
23	17 Feb 17	18:34:00	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	13	0	0	0	0	17	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
24	17 Feb 17	18:35:00	1	0	0	0	0	0	1	16	0	0	13	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	17 Feb 17	18:36:00	1	0	0	0	0	0	1	21	0	0	2	0	0	0	0	0	3	23	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	17 Feb 17	18:37:00	1	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	1	20	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	17 Feb 17	18:38:00	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	17 Feb 17	18:39:00	1	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	17 Feb 17	18:40:00	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	17 Feb 17	18:41:00	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	17 Feb 17	18:42:00	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
32	17 Feb 17	18:43:00	1	0	0	0	0	0	1	16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
33	17 Feb 17	18:44:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
34	17 Feb 17	18:45:00	1	0	0	0	0	0	1	0	0	0	4	2	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
35	17 Feb 17	18:46:00	1	0	0	0	0	0	1	7	0	0	14	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	17 Feb 17	18:47:00	1	0	0	0	0	0	1	13	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	17 Feb 17	18:48:00	1	0	0	0	0	0	1	13	0	0	6	0	0	0	0	0	0	4	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	17 Feb 17	18:49:00	1	0	0	0	0	0	1	14	0	0	22	0	0	0	15	0	0	22	0	0	0	20	7	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
39	17 Feb 17	18:50:00	1	0	0	0	0	0	1	19	0	0	8	0	0	0	5	0	0	18	1	0	0	13	29	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
40	17 Feb 17	18:51:00	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	15	0	0	0	5	14	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
41	17 Feb 17	18:52:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	16	0	0	0	16	13	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
42	17 Feb 17	18:53:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	20	5	0	0	2	17	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
43	17 Feb 17	18:54:00	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	13	0	0	0	3	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
44	17 Feb 17	18:55:00	1	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	7	1	0	0	12	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	17 Feb 17	18:56:00	1	0	0	0	0	0	1	7	0	0	0	0	0	0	0	1	0	6	2	0	0	11	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
46	17 Feb 17	18:57:00	1	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	13	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	17 Feb 17	18:58:00	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	20	0	0	0	2	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	17 Feb 17	18:59:00	1	0	0	0	0	0	1	0	0	0	17	0	0	0	0	1	1	22	2	0	0	7	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	17 Feb 17	19:00:00	1	0	0	0	0	0	1	0	0	0	10	3	0	0	0	1	1	20	1	0	0	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	17 Feb 17	19:01:00	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	17	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
51	17 Feb 17	19:02:00	1	0	0	0	0	0	1	7	0	0	14	0	0	0	0	0	0	0	18	0	0	9	17	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
52	17 Feb 17	19:03:00	1	0	0	0	0	0	1	3	0	0	6	1	0	0	0	0	0	0	5	0	0	17	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
53	17 Feb 17	19:04:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
54	17 Feb 17	19:05:00	1	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	0	1	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	17 Feb 17	19:06:00	1	0	0	0	0	0	1	0	0	0	9	4	0	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	17 Feb 17	19:07:00	1	0	0	0	0	0	1	0	1	0	21	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	17 Feb 17	19:08:00	1	0	0	0	0	0	1	0	2	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
58	17 Feb 17	19:09:00	1	0	0	0	0	0	1	0	2	0	5	2	0	0	3	1	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	17 Feb 17	19:10:00	1	0	0	0	0	0	1	0	5	0	0	0	0	0	10	1	0	0	0	0	0	18	13	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	17 Feb 17	19:11:00	1	0	0	0	0	0	1	2	1	0	4	0	0	0	2	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
61	17 Feb 17	19:12:00	1	0	0	0	0	0	1	14	1	0	6	0	0	0	5	2	0	0	1	0	0	3	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
62	17 Feb 17	19:13:00	1	0	0	0	0	0	1	0	0	0	4	0	0	0	11	0	0	0	2	0	0	12	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	17 Feb 17	19:14:00	1	0	0	0	0	0	1	14	0	0	4	0	0	0	4	0	0	0	2	0	0	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	17 Feb 17	19:15:00	1	0	0	0	0	0	1	12	0	0	12	0	0	0	3	0	0	0	1	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0
65	17 Feb 17	19:16:00	1	0	0	0	0	0	1	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	17 Feb 17	19:17:00	1	0	0	0	0	0	1	12	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
67	17 Feb 17	19:18:00	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0
68	17 Feb 17	19:19:00	1	0	0	0	0	0	1	15	0	0	7	0	0	0	0	1	0	0	0	0	0	19	0	0	0	14	4	2	0	0	0	0	0	0	0	0	0	0	0
69	17 Feb 17	19:20:00	1	0	0	0	0	0	1	11	1	0	4	0	0	0	0	0	0	0	0	0	0	17	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
70	17 Feb 17	19:21:00	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0
71	17 Feb 17	19:22:00	1	0	0	0	0	0	1	8	2	0	11	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
72	17 Feb 17	19:23:00	1	0	0	0	0	0	1	31	3	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
73	17 Feb 17	19:24:00	1	0	0	0	0	0	1	15	0	0	13	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	17 Feb 17	19:25:00	1	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	17 Feb 17	19:26:00	1	0	0	0	0	0	1	4	1	0	3	0	0	1	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	17 Feb 17	19:27:00	1	0	0	0	0	0	1	0	5	0	17	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	17 Feb 17	19:28:00	1	0	0	0	0	0	1	3	18	0	25	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	17 Feb 17	19:29:00	1	0	0	0	0	0	1	9	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
79	17 Feb 17	19:30:00	1	0	0	0	0	0	1	18	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
80	17 Feb 17	19:31:00	1	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0
81	17 Feb 17	19:32:00	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
82	17 Feb 17	19:33:00	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	17 Feb 17	19:34:00	1	0	0	0	0	0	1	0	0	0	3	0	0	0	8	0	0	0	0	0	0	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
84	17 Feb 17	19:35:00	1	0	0	0	0	0	1	5	0	1	0	0	0	0	15	0	0	0	0	0	0	18	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
85	17 Feb 17	19:36:00	1	0	0	0	0	0	1	19	0	0	0	0	0	0	3	2	0	0	0	0	0	13	0	2	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
86	17 Feb 17	19:37:00	1	0	0	0	0	0	1	0	0	0	7	0	0	0	8	0	0	21	0	0	0	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0
87	17 Feb 17	19:38:00	1	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	9	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	17 Feb 17	19:39:00	1	0	0	0	0	0	1	0	0	2	7	0	0	0	12	0	2	12	1	0	0	1	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
89	17 Feb 17	19:40:00	1	0	0	0	0	0	0	2	2	0	1	0	0	4	11	1	0	24	2	0	0	11	18	0	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0
90	17 Feb 17	19:41:00	1	0	0	0	0	0	0	0	2	0	0	0	0	1	25	2	0	17	1	0	7	9	10	0	1	14	1	2	0	0	0	0	0	0	0	0	0	0	0
91	17 Feb 17	19:42:00	1	0	0	0	0	0	0	0	1	0	11	0	0	0	35	4	0	21	8	0	0	8	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
92	17 Feb 17	19:43:00	1	0	0	0	0	0	0	0	4	6	8	4	0	0	0	2	0	17	3	0	4	0	12	0	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0
93	17 Feb 17	19:44:00	1	0	0	0	0	0	0	0	1	3	0	7	0	0	0	0	0	0	10	0	11	0	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
94	17 Feb 17	19:45:00	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	1	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
95	17 Feb 17	19:46:00	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
96	17 Feb 17	19:47:00	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	6	0	4	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
97	17 Feb 17	19:48:00	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
98	17 Feb 17	19:49:00	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	0	0	3	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
99	17 Feb 17	19:50:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0
100	17 Feb 17	19:51:00	1	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	9	3	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	17 Feb 17	19:52:00	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	6	0	3	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
102	17 Feb 17	19:53:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	7	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
103	17 Feb 17	19:54:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	17 Feb 17	19:55:00	1	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	17 Feb 17	19:56:00	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	3	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	17 Feb 17	19:57:00	1	0	0	0	0	0	0	0	9	0	0	0	0	0	9	1	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	17 Feb 17	19:58:00	1	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	23	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	17 Feb 17	19:59:00	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	46	0	0	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
109	17 Feb 17	20:00:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
110	17 Feb 17	20:01:00	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	17 Feb 17	20:02:00	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	17 Feb 17	20:03:00	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	17 Feb 17	20:04:00	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
114	17 Feb 17	20:05:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
115	17 Feb 17	20:06:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
116	17 Feb 17	20:07:00	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	17 Feb 17	20:08:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0
118	17 Feb 17	20:09:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	17 Feb 17	20:10:00	1	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	17 Feb 17	20:11:00	1	0	0	0	0	0	0	26	0	7	0	1	0	0	0	0	0	18	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	17 Feb 17	20:12:00	1	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	10	0	0	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	17 Feb 17	20:13:00	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	16	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
123	17 Feb 17	20:14:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
124	17 Feb 17	20:15:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	5	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	17 Feb 17	20:16:00	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	15	1	0	0	3	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0
126	17 Feb 17	20:17:00	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0
127	17 Feb 17	20:18:00	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
128	17 Feb 17	20:19:00	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
129	17 Feb 17	20:20:00	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
130	17 Feb 17	20:21:00	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	17	5	0	0	0	0	0	0	0	0	0	0	0	0
131	17 Feb 17	20:22:00	1	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0
132	17 Feb 17	20:23:00	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0
133	17 Feb 17	20:24:00	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
134	17 Feb 17	20:25:00	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
135	17 Feb 17	20:26:00	1	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	2	0	0	0	2	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
136	17 Feb 17	20:27:00	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	16	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	17 Feb 17	20:28:00	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
138	17 Feb 17	20:29:00	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	11	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
139	17 Feb 17	20:30:00	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	26	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	17 Feb 17	20:31:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	17 Feb 17	20:32:00	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	21	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	17 Feb 17	20:33:00	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	17	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	17 Feb 17	20:34:00	1	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	14	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	17 Feb 17	20:35:00	1	0	0	0	0	0	0	7	0	0	0	0	0	0	10	0	0	18	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	17 Feb 17	20:36:00	1	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	18	0	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
146	17 Feb 17	20:37:00	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	17 Feb 17	20:38:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	17 Feb 17	20:39:00	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
